product_name,product_category,reviews
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Product is great But the packing was not upto the mark
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,The product comes with no warranty card. So it is unreliable
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"First off, this item is sold in India only by Amazon retailers. You won't find this on offline stores because it's not made for India.  Heat dissipation is lovely for laptop but not the 150W charger. It's gets tremendously heated. I haven't played heavy games in it but I ran Adobe Photoshop, Adobe Lightroom and Adobe Premiere Pro at the same time. It doesn't lag per se but while my external 5 TB HDD is plugged in, the system gets a little slow. I have felt that. Display is beautiful, ofcourse 60Hz matter. The system font is gorgeous, very Helvetica-ish. Color reproduction is a tad bit less saturated although you'd feel that only in daylight (because of low valuation of knits). Contrast is perfect for the display.  It takes 4 smooth seconds just for the laptop to boot up with 80% of the inbuilt storage empty. It's a beautiful piece of technology, SSD.  IF YOUR BUDGET SUITS THIS, DEFINITELY GO FOR THIS PRODUCT"
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Very bad ...they have only old item ...they delivered damaged not working product ...even not refund
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Ealier, I was using Macbook pro and i had to buy another laptop. I was very confused which laptop would be suitable for me? I decided to buy a laptop with following configurations (under my budget): Atleast 8 GB ram, SSD, high clock speed, and no heating issue. After using the MacBook, this laptop did not feel smooth to me. Touch pad is not good at all. For me, linux OS is most suitable OS. I installed ubuntu 18.04 and it works perfecrly. During installation, i faced no issue. After 2 months of use Good thing: 1). On Linux OS, speed is much better 2). With i5, 9th generation, 8 GB RAM, and 500 GB SSD, this system brings attention to most beginners. It has 4 cores and 8 threads. Not that good: 1). The touchpad is not good. It may be not as good a Macbook but I think it is good enough to use. 2). I am feeling some problems with charging. Sometime after connecting with the charger, I have to wait for few seconds. Sometimes, I have to rotate the cables in the charging port. 3). Even after using B&O sound speaker, the sound is not as good as I expected. The sound of the speaker is very low. 4). The backlight of the keys is little bit irritating. A white light would have been much better."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"The laptop has some great specs like 9th Gen Intel Core i5 Processor 15.6-inch Laptop (Core i5-9300H/8GB/512GB SSD/Windows 10 Home/4GB NVIDIA GeForce GTX 1650 Graphics. The laptop boots super fast in seconds and turns off equally fast. However, what disappointed was 1. The expiry of “hp” warranty was upto September 2021 whereas it should be upto Jan 2022. Seems I got an already activated laptop 2. The battery drains so fast that it didn’t last even 2 hours. 3. Laptop was delivered in a huge box on a bike. Lucky that it didn’t break while in transit I would suggest to go for something else rather than this model"
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,After 20 days of use laptop has stopped working and when I take to the hp service center they found the motherboard got damaged.very disappointing
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Bought it for 63k during the Great Indian Festival days. Got a 1 day delivery promptly on the very next day. As usual, impressive pricing and delivery timing from Amazon. Packaging from Amazon's side was abysmal. They packed a costly item in a large carton box which was too big for thr laptop and yet didn't even offer any cushioning at all.  About the laptop - boots like a charm, runs like a charm, amazing bang for the buck very honestly. Will update this review after 3 months for more."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Got the laptop on 19th June. I was calling customer care to buy hpcare package and its been 2 days and call wont connect most of the time, Even if it connects, they are mentioning that they are not aware and forwarding the call to concerned department couple of times before disconnecting.  Horrible service. And If you buy Any HP laptop online (amazon or flipkart), you wont be eligible for any Hp Promotional offers and Hp customer folks suggesting to buy from partner stores.  Never ever buy from Hp...But laptop is good."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,1. bought for 67k. next week price change to 62k. beware of prices when buying online. 2. there is no way to get warranty. how to register for steps for warranty is not specified.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Don't think just buy this laptop.  In this price range this is one of the best laptop.  Pros- 1. It' s very fast 2. FHD display is great 3.SSD make things faster for you. 4.Graphics are great even low resolution video looks good comapre to other low graphics laptops.  Cons- 1. Widows 10 sometimes lag, but this is only windows 10 problem  Will update later for other gunctionalities like gaming etc."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Camera quality very poor. Pictures are blurred during video conference
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Overall very good. Absolutely free from heating. I have one more laptop and this is good, i feel. Uninstalled MacAfee and installed MaxSure which key costs only rs. 363 (1pc 3yrs) on the very same day of receiving it. About delivery and its speed, 101% satisfied."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Item defective or doesn’t work pl Return it
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Be aware of defective model: We purchased this product and after switching on found video quality was not good and camera focus was improper. Contacted Amazon got the replacement.  But the again found same issue after few days. By the time replacement period completed.  Contacted HP help center and after convincing them they sent the representative. The service engineer came and replaced the camara but the issue was still continued.  The service engineer explained that this issue is due to defective degin and can't be resolved.  Now there is no solution for this. Be aware of this while purchasing online.  If defective model is being sold in online platforms and you can nor get replacement.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Goood Product. Excellent performance. Good Battery backup. Speaker has low volume. best price 60 k.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,I liked the way it boots up. No lag at all. The only thing that I felt negative about is the storage space.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"I ordered this for my brother who works as a programmer. The battery life is awesome. It lasts over 4-5 hours after charging when he is working.  Sometimes even more with low brightness. With gaming, constantly it runs for 3-4 hours(in battery saving mode) In full performance mode, it lasts for around 2.5 hours.  I was sceptical about it at first, but it turned put to be an awesome performing laptop. I am an IT professional as well so I did thorough research before purchasing it.  The chip design in this laptop is similar to 10th gen i5, even though this is 9th gen i5. However, this has better clock speed and a better graphic support.  Color is very unique and keyboard layout is mind blowing.  It turned put super awesome for me."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Looks: Design of this Laptop is Awesome.What I like most about it is speaker grills and cooling vents design on top and back. The glowing LED illuminated power button is very aesthatic.  It is most suitable for office purpose as well as gaming purpose due to its amazing looks.  Performance: Due to the SSD the booting time is very very less. It takes just 5-8 seconds to boot.  It has i5 processor 9th generation 9300H where ' H' indicates graphics oriented which is most advantageous for graphical tasks like gaming and editing multimedia etc.  8GB Ram is provided with this laptop in which only 6-7.5 GB is usable.  512 GB SSD is more enough for bigger softwares which are to be installed within SSD for faster performance than HDD.  Graphic card ' nvidea Gtx 1650' performance is very good while gaming and some rendering tasks.  Thermal management is very good in this laptop. When you feel more heat on this laptop the fans spin faster and cools it rapidly.  Battery backup is not pretty good as it is common issue in gaming laptops
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Good laptop with great specs but the build is plastic and this model does not come with violet backlight but a white backlight
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"As everyone else pointed, the performance is incredible with regards to gaming and other stuff. But the only disappointment comes with usable SSD space of around 476 GB which is too low for a laptop of this kind. When you have a game like GTA 5 which alone requires 30GB, it can easily run out of space. Another bad thing is it doesn't have any slot to put additional SSD. It only has empty hdd slot but I believe putting an hdd will make this already bulky laptop more heavy and not to forget the additional power consumption due to mechanical nature of hdd."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"I purchased Laptop on 23.02.21, but when I checked warranty of the same on HP support page, it shown Oct-21 (only 8 months). Then I contacted HP support through mail by giving invoice copy and P slip. HP support given reply we can’t update warranty of this Laptop as it was switched on before sale. I have taken up matter with Amazon for replacement with above reason and seller has replaced the laptop. For the replaced Laptop, warranty shown Oct-21. Then I contacted HP support through whatapp by giving invoice copy and P slip, they have updated my laptop warranty as Mar-2022. Laptop has very good configuration at this price 57990. Backlit should be of other color.  Best Laptop for using high end software’s like Ansys, Autocad etc."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Specifications for this price range: Design: 10/10 Gaming: 7/10 Performance: 7/10 RGB: Single color only no effects Weight: Slightly weighted Battery: 9/10  Pros: -gives Alienware feel -best for work in this price -ssd build  Cons: -Build Quality is LOW -60hz only -ram 8gb only in this price range 16gb is acceptable with i5 9th gen
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Poorest performance and cheap display looks like kalaignar TV
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"writing the review after 15 days. The product delivered is exactly matching with the description on Amazon app. Very first I would like to mention is it's Boot up time. it's very fast, with in 10 to 12 seconds we will get the login window. Display quality is good. keyboard is quite easy to use. The backlit feature of keyboard is really nice and easy on, off or dim light on f5 button. Rest all parts are working fine like SSD hard disk, RAM , HDMI port, bluetooth 5, wifi dual band etc.. Couple of drawbacks, first is web camera quality is not so great and second is the USB ports are very hard to operate... Overall all good buy 👍"
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"I am an architect and have been finding right pc for me since very long, after going through a lot of options finally purchased this one and I am so glad I did. I am using it since a month now It works amazingly, the graphics are good, it doesn't take much to open any arch softwares, battery is good, easy to carry, all the features are superbly working.."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Very nice laptop for overall college usage (MSO pre-installed). Gaming has no issues, playing on 144hz display feels very good. Battery backup I'd say is average 2.5-3hrs(just surfing). 512 gb ssd is not enough for me, if it's enough for you then it's worth buying !"
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Hi All, Please refrain from buying this Laptop @Amazon, pretty expensive and all the card offers / cashback was turned down after payment. There were no accessories with the Laptop. Looks like a returned piece. When addressed to customer care, they denied to support. Other online shopping has competitive rates with genuine accessories."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Great specs, boots up fast and delivered on time. Using it for my office purpose and so not sure about the gaming performance. The laptop looks pretty, not too thick and the weight is also ok. One thing i didn't like, it has sharp edges and corners. The display is good since it has FHD IPS antiglare screen with 60 Hz refresh rate which is ok for me. The sound is loud since the speakers are on top. The keyboard looks great with the colored backlight and has seperate number keys. The trackpad is good too. The warranty started 2 months before the actual purchase date, I have raised a dispute with HP regarding this. Overall a good laptop which suits my requirement."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Before telling about pros and cons. I want tell one point regarding model number. On the back side of laptop the model number is written as 15-dk1148tx. But in hp customer support after adding this device, model number is showing like 15-dk0000. Pros: 1. Performance wise good and very smooth in operation. 2. It's supporting design software like Creo, Fusion 360, Altair inspire. If we increase ram up 16 GB it will give better performance. Good for mechanical engineers Cons: 1. Battery is very poor, it is lasting only up three hours 2. Model number is showing different in hp support."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Best laptop for gaming at this price. Camera quality is as usual nothing special. Battery life is good when not gaming. Boot up speed is fast thanks to ssd. You need to update it's warrenty. As default this product's warrenty starts from date of manufacturing but in real it starts from day of purchase so just talk with hp customer care.
ASUS-i5-10300H-Graphics-Fortress-FX566LH-HN257T,laptop,Great computing machine with an amazing price.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"The laptop got delivered quick and safely by Delhivery💯. The laptop is built well and feels solid. Be careful when you open the laptop as the hinge is in the center and it seems fragile. Battery life is alright for a gaming laptop. The camera quality is really poor for 2021. The back panel gets smudged with fingerprints really quickly so you will have to always clean it. Overall, a solid and genuine laptop. For some reason the warranty of my laptop got activated before I got the laptop. So I contacted HP support and within 2 days they fixed it."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,This go laptop is probably best in category becaof it’s price and improved design. Gaming laptops can heat up quickly damaging the motherboard. However this laptop has better design to accommodate the vents at back of the laptop. It helps. Laptop is not heating even after almost & hours of continuous working. Would have been more happy if HP would have given 11 th Gen at this price
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,A good internal specifications product with low wearing body and keys. Purple keyboard light is not very helpful in low light. The 15 in width hides the fact that the height has been reduced and plastic edge filler used. Keys are wearing out within less than warranty period. Please do not buy this product as the key wearing is very bad. Warranty says cosmetic issue. So even if all print comes off till plastic in first few months of warranty it is your problem not a manufacturing defect. I urge you to buy DELL or ASUS or even Thinkpad. From experience they do not have this issue
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Pros: 1. Performance beast. 2. Good for gaming, video editing, and heavy computation software. 3. Small and compact. 4. Actually It as 2 ram slots. 5. Better to upgrade ram becz all in-built softwares take half of the ram 4gb out of 8gb ram  Cons: 1. Laptop is not big as we see in picture. 2. Don't buy combo with bag. Becz bag quality not good."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Go for it youll be amazed looking at the laptop.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Seller sending defective and used laptops.. this is the second laptop I have ordered from the seller both are having touchpad issue. Very poor from Amazon
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,I like the laptop except the Webcam. It performs poor in low light condition. Rest of the thing is good. Also I want to know why my warranty period starts from August even when I bought this laptop in December. Please clarify me on this !!
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,I like the look good But battery 🔋 very fast discharge Warranty is 6 month in hp assistant battery showing I reset the laptop 3 time After installing softwares Start menu bar not working and system software also not working Pls reply me and give solution to my email address indoaircontechnos@gmail.com
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,The laptop stopped working in exactly 7 days after the warranty... HP very well calculated.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Good quality, light weight,silent...Good value for money.....Thermals are really good. Fans are silent....The keyboard is good...touch pad is good...The camera is really really bad....Microphone is fine.....Battery is okay for a gaming laptop....Speakers are not too loud but quality is good.....screen is okay..."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,For the delivery i got the product 2 days before the specified date and the amazon box was in ok condition .I think the packaging should be improved by amazon . Now for the LAPTOP so i have 512gb variant and First look - The design is good and feels smooth Booting time - this one is great just 7 seconds . Camera - Ok ok. dont expect much Keyboard - backlit is good and and overall keyboard is good Trackpad - ok trackpad but as it's gaming I think you should have mouse and keyboard seperately. Battery - This is the Worst part of this laptop I am sharing my usage SAVER MODE ON 80 percent goes to 90 min gaming 15 pecent goes to 23 min youtube BEST PERFORMANCE 80 percent goes to 60 min gaming 20 percent goes to 30 min youtube So in simple usage i get around 3 hours of usage. Charging time - this is fast too you can go to 0 to 100 in 2 hours and it just takes more time for 90 to 100 rest is very fast.. SO EXCEPT BATTERY THERE IS EVERYTHING AWESOME HERE.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Everything is fine awesome performance, gaming beast. One thing I request to seller please provide good packaging. Otherwise best in the market. HP product quality 100% genuine 🤗."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Awesome product, but supplied with 8 month lapse warranty. bought in feb 2021 but warranty already started from july 2020. Regarding warranty, No solution provided by Amazon. but thanks to Amazon the product was replaced with a new one."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"I was looking for personal pc not for gaming and it's best configuration available at this price during prime day sale. Using since 1 month and working like charm for my daily use, office work."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"This review is after using the laptop for a month. PROs: 1. Its booting fast, 2. All big apps opening fast, 3. No lagging, 4. Refresh rates are fantastic, 5. RAM management is unbelievable. I can work with many big applications(VS, SQL, VS Code) parallelly without any disruptions. 6. Battery comes for 4 to 5 hrs.  CONs: The only CON I can say is the Camera, Its worst.  But still I am going for 5 stars because I bought this lap solely for coding, gaming and movies. They are fantastic."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,I got these two dots here I wonder what it is can someone help?!
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,After using one month..it started lines and black spot on the screen and even though HP 1yr warranty..they are not providing free service... saying that it is chargeable need to pay to avail warranty service. Worst experience I had ever in my life
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Writing this review after using it for using it for 10 months. This is a good performance laptop with nice graphics . The battery life is pretty poor i.e. we only get 2-2.5 hrs and with game just 1.5 hrs . The performance is really good as I could play cyberpunk in ultra settings without much lag. The hinges feel a bit unsteady but good. The keyboard is good. The camera is average with lot of grains and very wide. Heating is one issue I faced a lot but its adjustable. The charging is pretty fast and the SSD is good. I could even play nba 2k21 without any problems. The speakers quality is real good but the decibels is a bit less at times. It is a good buy in its segment and it does give the stability of hp. So my overall review is it best in its segment with really good performance and graphics.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Product is average but old stock sold by seller.only six months warranty given by HP and worst customer service of HP .avoid purchasing by this seller.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Check Warrenty & Serial number of the product first i got wrong product
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"It's a really fast laptop. Less than 8 sec booting up time. 60hz display is OK. 4GB graphics card along with 8GB RAM is enough for decent gaming. But I'm disappointed with the intel i5 9th gen processor, could have gone with AMD Ryzen chips instead. The only problem i faced is with the mouse pad. It's not good built and kinda clicky. Overall built quality is good. But it's heavy"
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Not booting up after charging for 1 hour for the first time.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"I had a problem while updating windows and it fails to start up. I contacted the seller and they quickly replaced it with a new one. Now, it is working smoothly."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Very nice purchase on amazon. Thanks. Seller shipped product, I warranty already started 6 month back. Amazon Pls provide extended warranty as it was amazon assured product."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Battery is very bad
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Don't buy it , it's not good for gaming because it's refresh rate is only 60hz which we only give you upto 60 fps in any games max 😭 , whether u have GTX or rtx on it ... Better go for something else please .... The battery is worse ,..."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Warranty is almost out as per HP record and Seller is not tracable, neither getting any help from Amazon buyer support."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,very good product with SSD but i feel 1TB HDD should be provided with this price range :68K. with ssd. fast and keyboard is also nice to type.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"It's very Good Lapi, I ordered 512ssd + 32optane, I Got 144Hz display which i was not expected. U Will Get only 477GB space a little compromising But we can add extra ssd also. Every thing is Perfect but u got 4 hours battery life and in gaming u get 2 to 2.30hr battery backup. U need to run Optane memory from windows search bar to Activate it."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"I bought this for around 63000. Its really a nice laptop but only for gamers. Gaming experience is great. No lags. Battery life is average. (4 hours for normal usage 1.5hour for gaming) Its a bit bulky laptop, its not convenient to move it around. So if you want a nice gaming laptop then go for it and if you are not into gaming then go for something else.  I faced some hardware issues so i returned the laptop."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"After purchasing only I came to know that, NVIDIA graphics not performing as it configured in online. Speaker, camera connection issues are started."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Battery backup is the worst. It doesn't give backup for 2 hrs also.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,It could have been pre-loaded with ms-office student version and anti virus for at least 1 year.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"I bought this lap for 60K during republic day sale..The lap looks so good... performance beast..but except the battery ..It drains fast even in new condition..so,better go for asus if u need battery life with same performance.."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Good for price- warranty given was only 9months and product registration date shwown was few months earlier than I purchased. So make an enquire before purchase. Performance is smooth- well it's new machine so can not conclude. Also, battery removal is tedious as we have to open up the backcover completely."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Delivered on time meeting the expectations of package and handling. Only thing that should have been as cons is Price should have been under 63k. If you are tight on budget then seems to be gr8 for gaming. Boots within 8-9 seconds. Intel Optane is doing a great job.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Good looking laptop which is very capable and portabl. Finish is rubberized so no minor scratches. Beautiful looking backlit keyboard.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Its a really good laptop.Starts up in 3 -5 seconds.Doesnt heat up. Good battery life.Go for it! (again its an electronic item so fingers crossed you get a good piece)
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Graphics Card is being bottlenecked due to a low number of cores in the processor. Thus instead of giving a constant 60 fps in high quality as it is supposed to, it runs at 45 fps at high quality which further drops during long hours of gaming."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Great but there is warranty mismatch hope they solve it, so please check after receiving it. Display is very good. battery backup for normal usage would be 4 1/2 hours."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"great purchase, just try to get this on discount and you're done ✅ great product"
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"You can play games with higher quality and all, but there is a problem for ""gamers"" you will deffinetly recognize the screen isnt that good for gaming like 60hz is noticible but overall this machine is powerful and compact it is a beast at this price."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"I have using this item for 4 months and so far it has been performing excellent, I use it for editing and it works well with premier pro. Not used for gaming so don't know about it but for editing it works really well and boot time is 4 sec which is amazing."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Really love it. One of the best gaming Laptop.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Very good deal. Laptop is sleek and looks good considering a gaming laptop. Performance and quality is top notch.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,The SSD makes it fast. A small thing that potential buyers should think - the keyboard is black and the background is also black so in slight dark it gets difficult to see the keys. Solution: You can turn the backlit on for the keyboard or you need to turn the room light on :)
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,This one is best till date at this price.... I named mine @BEAST....
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Value for money , can use not only for gaming but also for work purposes and it doesn't gets heated because of its dual fans. So impressed go for it."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,There's nothing to dislike coz my son has learnt from it and has been very useful for all types of learning activities.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Nice except of the choice of colour for the backlit keys! This one came with a weird purple! Purple Seriously???
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Bluetooth does not work on all devices. Contacted customer care but even they cannot resolve
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Overall Product is good for gaming, camera and battery life but issue with office key...it is not working showing access use of provided key(license no). Request to seller, please share new office key for smooth use of ms office."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Packing is not good and MS Office software is updated and valid copy. As local vender selling with valid software of MS OFFICE 10.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Purchased this product mainly for using Mechanical CAD software. The built quality is very good. Cooling mechanism for long gaming hours is good. SSD drive makes booting faster. Graphics card gives very good display.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"EXCELLENT Performance.. Good battery...to make it better use Intel graphics for most of the things and Nvidia for games. Other than that no settings need to be changed, it is perfect."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Gaming purpose and work purposes it is an amazing laptop, there are few other options to go for at this price but this is also fairly good, it's a bit heavy but that is because it is a gaming laptop"
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Very poor performance Amazon service was also very bad
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Perfect 💜..... got in sale at 63k.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"A beast for gaming , the gtx 1650 works charmingly , a decent battery life for a gaming laptop. The only lacking, resulting in giving it the 5 stars is its 500GB ssd storage. They could've easily provided us with 500GB ssd with atleast 500GB hdd storage."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,This is the best gaming/Office Work laptop out their at a 60k budget...As Always HP doesn't disappoint Their customers ✅🙏Dont Think Twice!! Go For It
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Beast
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"camera is not upto the mark. For gaming it's fantastic, I'm thrilled. Obviously it depends on what u play. Performance is up to the mark.Grab it."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,System is overall good but it lags in turning on and turning off of screen ..please check before buying
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Just a first look of this device. I will update this review after use it for few days.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"The laptop was good , but i got the defected piece. Battery or charger was defected. It has a 63watt charger, but it charged 11% in 3 hours"
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,The laptop is awesome for gamers and for high load usage for software developers at this price.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Boots up within 10 seconds. Smooth & great performance. Loving it.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,What a performance🔥🔥
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Over all I really like this laptop. Been using it for three months and got no issues. The laptop has matte finish and is prone to fingerprint stains but other than that a solid computer
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,One of the best gaming laptop by hp at this price range. I am in love with this product and i would recommend everyone to buy this
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,No purchase recipt in the box....what the hell is going on?
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Warranty issues guys!!! Except that some 3 or 4 HP bloatware apps. Rest I assure AMAZING AMAZING AMAZING. Better than Acer Aspire 7. A 100000 times better.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Performance wise very good, display is also very good."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"I am sharing this review after 2 days. The product is good more than my expectation. Good in Working speed, Keypad is flexible to use, Camera is not so clear. Packaging was worst."
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"The product doesn't have mcafee security anymore, You will only get it if you are buying it in the past. 👀 It doesn't have MS office . Performance wise it delivers whatever promised. 👍"
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,NO PROBLEM JUST GRAB IT
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Overall laptop was good but the only concern about Laptop charger and it’s getting heated immediately when we plugin
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,The laptop is working amazing' so far.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Rocket speed used for 15 days
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"Utterly bad experience of exchange, old laptop everything works fine still not picked up withoutany reason !!!"
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Good for gaming and development software. Can handle best amount of processing at once. Also android studio works better.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,The product was awesome but i was a littlr bit upset with the package of the product. No protection to the product actually. Terrible packaging.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,The Laptop is good but Camera should have been better. I know its for gaming but one might need for work aswell 🤷
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,High in performance great laptop only battery issue is there if playing games 2-3 battery life
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,The hp warranty service is not clear. Overall It is excellent product for working in machine learning domain.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,"According to price , the packaging should be good , i felt while unboxing like , im opening old laptop"
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Good laptop. Booting in 8 seconds. Nice design. But battery drains a little fast ⏩. Performance is peaks. I loved this product.
HP-Pavilion-Processor-15-6-inch-15-dk1148TX,laptop,Fine for light gaming.
